@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureOutOfBagError numeric

@data

data_eda,1,4,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.349173,0.414377,102.121747,100.335425,71.977118,73.23746,-1.260342,1.755539,1.78628,-0.03074,0.483457,0.011792,0.671681,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.018,0,0.03125,0,31.25,0,8602,69797,10067,100,100,?,?,?,?
data_eda,1,5,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.341591,0.412593,99.989787,99.9997,71.869455,71.86852,0.000935,1.752914,1.752891,0.000023,0.01647,0.000402,0.022916,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.021,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,1,6,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.348836,0.413901,102.110583,100.316719,71.869455,73.10051,-1.231055,1.752914,1.782939,-0.030026,0.489023,0.011927,0.680432,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.022,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,1,7,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.34159,0.412593,99.989339,99.999657,71.869455,71.868457,0.000998,1.752914,1.752889,0.000024,0.017218,0.00042,0.023958,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.018,0,0.03125,0,31.25,0,8602,69797,10067,100,100,?,?,?,?
data_eda,1,8,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.348836,0.413901,102.110583,100.316719,71.869455,73.10051,-1.231055,1.752914,1.782939,-0.030026,0.489023,0.011927,0.680432,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,1,9,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.348836,0.413901,102.110583,100.316719,71.869455,73.10051,-1.231055,1.752914,1.782939,-0.030026,0.489023,0.011927,0.680432,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,1,10,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.343283,0.414851,99.999568,100.001675,72.625175,72.62851,-0.003334,1.771346,1.771427,-0.000081,0.014119,0.000344,0.019441,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.312314,?,0.365854,0.017,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,2,1,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,370,42,16,26,0,38.095238,61.904762,0,0,0.348565,0.413544,102.131303,100.342447,73.390809,74.714887,-1.324079,1.7474,1.778926,-0.031526,0.442183,0.010528,0.602505,0,0,0,0,1,27,1,15,?,0,?,?,0.5,0.357143,0.380952,0.380952,0.619048,0.619048,?,0.380952,?,?,0.5,0.320862,?,0.380952,0.018,0,0.015625,0,15.625,0,8602,69616,10248,100,100,?,?,?,?
data_eda,2,2,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,370,42,15,27,0,35.714286,64.285714,0,0,0.351277,0.417151,101.89948,100.083723,76.26614,76.44589,-0.17975,1.81586,1.82014,-0.00428,1.604153,0.038194,2.103362,0,0,0,0,1,27,1,15,?,0,?,?,0.5,0.357143,0.357143,0.357143,0.642857,0.642857,?,0.357143,?,?,0.5,0.306122,?,0.357143,0.019,0,0.03125,0,31.25,0,8602,69616,10248,100,100,?,?,?,?
data_eda,2,3,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.341988,0.412993,100.020203,100.000368,71.977118,71.98046,-0.003342,1.755539,1.755621,-0.000082,0.022899,0.000559,0.031815,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.017,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,2,4,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.349173,0.414377,102.121747,100.335425,71.977118,73.23746,-1.260342,1.755539,1.78628,-0.03074,0.483457,0.011792,0.671681,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,2,5,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.350463,0.416112,102.091191,100.305648,72.625175,73.89047,-1.265295,1.771346,1.802207,-0.030861,0.495906,0.012095,0.682829,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.312314,?,0.365854,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,2,6,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.343259,0.414849,99.992422,100.001414,72.625175,72.627189,-0.002013,1.771346,1.771395,-0.000049,0.014487,0.000353,0.019947,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.312314,?,0.365854,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,2,7,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.341591,0.412593,99.989786,99.9997,71.869455,71.86852,0.000935,1.752914,1.752891,0.000023,0.01647,0.000402,0.022917,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.022,0,0.03125,0,31.25,0,8602,69797,10067,100,100,?,?,?,?
data_eda,2,8,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.348836,0.413901,102.110583,100.316719,71.869455,73.10051,-1.231055,1.752914,1.782939,-0.030026,0.489023,0.011927,0.680432,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,2,9,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.348836,0.413901,102.110583,100.316719,71.869455,73.10051,-1.231055,1.752914,1.782939,-0.030026,0.489023,0.011927,0.680432,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,2,10,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.341591,0.412593,99.989787,99.9997,71.869455,71.86852,0.000935,1.752914,1.752891,0.000023,0.01647,0.000402,0.022916,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.021,0,0.03125,0,31.25,0,8602,69797,10067,100,100,?,?,?,?
data_eda,3,1,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,370,42,16,26,0,38.095238,61.904762,0,0,0.349823,0.415265,102.100057,100.316471,74.038867,75.370243,-1.331376,1.76283,1.79453,-0.031699,0.452916,0.010784,0.611728,0,0,0,0,1,28,1,14,?,0,?,?,0.5,0.333333,0.380952,0.380952,0.619048,0.619048,?,0.380952,?,?,0.5,0.315193,?,0.380952,0.018,0,0.015625,0,15.625,0,8602,69616,10248,100,100,?,?,?,?
data_eda,3,2,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,370,42,16,26,0,38.095238,61.904762,0,0,0.350974,0.416677,101.896432,100.062935,76.158478,76.306238,-0.14776,1.813297,1.816815,-0.003518,1.603958,0.038189,2.106079,0,0,0,0,1,28,1,14,?,0,?,?,0.5,0.333333,0.380952,0.380952,0.619048,0.619048,?,0.380952,?,?,0.5,0.307256,?,0.380952,0.018,0,0.015625,0,15.625,0,8602,69616,10248,100,100,?,?,?,?
data_eda,3,3,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.341588,0.412593,99.988997,99.999678,71.869455,71.868416,0.001039,1.752914,1.752888,0.000025,0.017324,0.000423,0.024105,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,3,4,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.348836,0.413901,102.110583,100.316719,71.869455,73.10051,-1.231055,1.752914,1.782939,-0.030026,0.489023,0.011927,0.680432,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.019,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,3,5,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.34159,0.412593,99.989339,99.999657,71.869455,71.868457,0.000998,1.752914,1.752889,0.000024,0.017218,0.00042,0.023958,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.019,0,0.03125,0,31.25,0,8602,69797,10067,100,100,?,?,?,?
data_eda,3,6,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.341881,0.412991,99.989079,99.999753,71.977118,71.976139,0.000979,1.755539,1.755516,0.000024,0.016844,0.000411,0.023401,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,3,7,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.349173,0.414377,102.121747,100.335425,71.977118,73.23746,-1.260342,1.755539,1.78628,-0.03074,0.483457,0.011792,0.671681,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,3,8,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.349173,0.414377,102.121747,100.335425,71.977118,73.23746,-1.260342,1.755539,1.78628,-0.03074,0.483457,0.011792,0.671681,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,3,9,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.349173,0.414377,102.121747,100.335425,71.977118,73.23746,-1.260342,1.755539,1.78628,-0.03074,0.483457,0.011792,0.671681,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.018,0,0.03125,0,31.25,0,8602,69797,10067,100,100,?,?,?,?
data_eda,3,10,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.350463,0.416112,102.091191,100.305648,72.625175,73.89047,-1.265295,1.771346,1.802207,-0.030861,0.495906,0.012095,0.682829,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.312314,?,0.365854,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,4,1,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,370,42,15,27,0,35.714286,64.285714,0,0,0.343142,0.414377,100.066484,100.008085,74.146529,74.171801,-0.025271,1.765394,1.765995,-0.000602,0.0709,0.001688,0.095621,0,0,0,0,1,27,1,15,?,0,?,?,0.5,0.357143,0.357143,0.357143,0.642857,0.642857,?,0.357143,?,?,0.5,0.314059,?,0.357143,0.019,0,0.015625,0,15.625,0,8602,69616,10248,100,100,?,?,?,?
data_eda,4,2,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,370,42,15,27,0,35.714286,64.285714,0,0,0.351277,0.417151,101.89948,100.083723,76.26614,76.44589,-0.17975,1.81586,1.82014,-0.00428,1.604153,0.038194,2.103362,0,0,0,0,1,27,1,15,?,0,?,?,0.5,0.357143,0.357143,0.357143,0.642857,0.642857,?,0.357143,?,?,0.5,0.306122,?,0.357143,0.02,0,0.015625,0,15.625,0,8602,69616,10248,100,100,?,?,?,?
data_eda,4,3,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.349173,0.414377,102.121747,100.335425,71.977118,73.23746,-1.260342,1.755539,1.78628,-0.03074,0.483457,0.011792,0.671681,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.02,0,0.03125,0,31.25,0,8602,69797,10067,100,100,?,?,?,?
data_eda,4,4,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.341881,0.412991,99.989079,99.999753,71.977118,71.976139,0.000979,1.755539,1.755516,0.000024,0.016844,0.000411,0.023401,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.017,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,4,5,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.341591,0.412593,99.989784,99.9997,71.869455,71.86852,0.000935,1.752914,1.752891,0.000023,0.016472,0.000402,0.02292,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,4,6,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.348836,0.413901,102.110583,100.316719,71.869455,73.10051,-1.231055,1.752914,1.782939,-0.030026,0.489023,0.011927,0.680432,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.017,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,4,7,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.348836,0.413901,102.110583,100.316719,71.869455,73.10051,-1.231055,1.752914,1.782939,-0.030026,0.489023,0.011927,0.680432,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.017,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,4,8,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.341591,0.412593,99.989786,99.9997,71.869455,71.86852,0.000935,1.752914,1.752891,0.000023,0.01647,0.000402,0.022917,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.022,0,0.03125,0,31.25,0,8602,69797,10067,100,100,?,?,?,?
data_eda,4,9,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,16,25,0,39.02439,60.97561,0,0,0.348836,0.413901,102.110583,100.316719,71.869455,73.10051,-1.231055,1.752914,1.782939,-0.030026,0.489023,0.011927,0.680432,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.390244,0.390244,0.609756,0.609756,?,0.390244,?,?,0.5,0.319453,?,0.390244,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,4,10,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.343283,0.414851,99.999568,100.001675,72.625175,72.62851,-0.003334,1.771346,1.771427,-0.000081,0.014119,0.000344,0.019441,0,0,0,0,1,27,1,14,?,0,?,?,0.5,0.341463,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.312314,?,0.365854,0.017,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
data_eda,5,1,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,370,42,16,26,0,38.095238,61.904762,0,0,0.343401,0.41402,100.225691,100.015869,74.038867,74.112538,-0.073671,1.76283,1.764584,-0.001754,0.152632,0.003634,0.206151,0,0,0,0,1,28,1,14,?,0,?,?,0.5,0.333333,0.380952,0.380952,0.619048,0.619048,?,0.380952,?,?,0.5,0.315193,?,0.380952,0.018,0,0.015625,0,15.625,0,8602,69616,10248,100,100,?,?,?,?
data_eda,5,2,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,370,42,15,27,0,35.714286,64.285714,0,0,0.352453,0.418819,101.845724,100.051495,76.914198,77.082705,-0.168507,1.83129,1.835303,-0.004012,1.602151,0.038146,2.083037,0,0,0,0,1,28,1,14,?,0,?,?,0.5,0.333333,0.357143,0.357143,0.642857,0.642857,?,0.357143,?,?,0.5,0.300454,?,0.357143,0.019,0,0.03125,0,31.25,0,8602,69616,10248,100,100,?,?,?,?
data_eda,5,3,weka.classifiers.meta.Stacking,'-X 10 -M \"weka.classifiers.functions.SimpleLogistic -I 0 -M 500 -H 50 -W 0.0\" -S 1 -num-slots 1 -B \"weka.classifiers.rules.ZeroR \"',5134738557155845452,20221028.1329,371,41,15,26,0,36.585366,63.414634,0,0,0.349173,0.414377,102.121747,100.335425,71.977118,73.23746,-1.260342,1.755539,1.78628,-0.03074,0.483457,0.011792,0.671681,0,0,0,0,1,26,1,15,?,0,?,?,0.5,0.365854,0.365854,0.365854,0.634146,0.634146,?,0.365854,?,?,0.5,0.318263,?,0.365854,0.018,0,0.015625,0,15.625,0,8602,69797,10067,100,100,?,?,?,?
